Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Time Slot
4262,City,,No Cars Available,2016-07-14 06:15:24,,6,Early Morning
4267,City,,No Cars Available,2016-07-14 06:17:08,,6,Early Morning
4269,City,,No Cars Available,2016-07-14 06:19:24,,6,Early Morning
4275,City,,No Cars Available,2016-07-14 06:22:46,,6,Early Morning
4279,City,,No Cars Available,2016-07-14 06:29:00,,6,Early Morning
4282,City,,No Cars Available,2016-07-14 06:31:08,,6,Early Morning
4283,City,,No Cars Available,2016-07-14 06:31:54,,6,Early Morning
4289,City,,No Cars Available,2016-07-14 06:35:49,,6,Early Morning
4291,City,,No Cars Available,2016-07-14 06:40:00,,6,Early Morning
4292,City,,No Cars Available,2016-07-14 06:42:26,,6,Early Morning
4295,City,,No Cars Available,2016-07-14 06:42:45,,6,Early Morning
4306,City,,No Cars Available,2016-07-14 06:49:36,,6,Early Morning
4309,Airport,,No Cars Available,2016-07-14 06:50:07,,6,Early Morning
4317,City,,No Cars Available,2016-07-14 06:51:18,,6,Early Morning
4318,City,,No Cars Available,2016-07-14 06:51:23,,6,Early Morning
4307,City,,No Cars Available,2016-07-14 06:56:08,,6,Early Morning
4320,City,,No Cars Available,2016-07-14 07:02:37,,7,Early Morning
4324,City,,No Cars Available,2016-07-14 07:04:11,,7,Early Morning
4333,City,,No Cars Available,2016-07-14 07:13:05,,7,Early Morning
4344,City,,No Cars Available,2016-07-14 07:15:56,,7,Early Morning
4334,City,,No Cars Available,2016-07-14 07:18:15,,7,Early Morning
4347,City,,No Cars Available,2016-07-14 07:18:44,,7,Early Morning
4352,City,,No Cars Available,2016-07-14 07:21:03,,7,Early Morning
4348,City,,No Cars Available,2016-07-14 07:23:46,,7,Early Morning
4353,City,,No Cars Available,2016-07-14 07:24:00,,7,Early Morning
4362,City,,No Cars Available,2016-07-14 07:30:16,,7,Early Morning
4367,City,,No Cars Available,2016-07-14 07:35:22,,7,Early Morning
4373,City,,No Cars Available,2016-07-14 07:39:56,,7,Early Morning
4382,City,,No Cars Available,2016-07-14 07:48:04,,7,Early Morning
4393,City,,No Cars Available,2016-07-14 07:54:34,,7,Early Morning
4394,City,,No Cars Available,2016-07-14 08:00:33,,8,Early Morning
4405,City,,No Cars Available,2016-07-14 08:01:13,,8,Early Morning
4407,City,,No Cars Available,2016-07-14 08:08:27,,8,Early Morning
4412,City,,No Cars Available,2016-07-14 08:11:45,,8,Early Morning
4424,City,,No Cars Available,2016-07-14 08:17:26,,8,Early Morning
4437,City,,No Cars Available,2016-07-14 08:24:18,,8,Early Morning
4436,City,,No Cars Available,2016-07-14 08:24:27,,8,Early Morning
4432,City,,No Cars Available,2016-07-14 08:24:31,,8,Early Morning
4429,City,,No Cars Available,2016-07-14 08:25:23,,8,Early Morning
4449,City,,No Cars Available,2016-07-14 08:29:45,,8,Early Morning
4453,City,,No Cars Available,2016-07-14 08:36:08,,8,Early Morning
4460,City,,No Cars Available,2016-07-14 08:36:39,,8,Early Morning
4474,City,,No Cars Available,2016-07-14 08:43:46,,8,Early Morning
4466,City,,No Cars Available,2016-07-14 08:46:09,,8,Early Morning
4473,City,,No Cars Available,2016-07-14 08:48:43,,8,Early Morning
4477,City,,No Cars Available,2016-07-14 08:51:05,,8,Early Morning
4493,City,,No Cars Available,2016-07-14 08:52:53,,8,Early Morning
4494,City,,No Cars Available,2016-07-14 08:58:03,,8,Early Morning
4490,City,,No Cars Available,2016-07-14 09:00:23,,9,Morning
4508,City,,No Cars Available,2016-07-14 09:05:56,,9,Morning
4495,City,,No Cars Available,2016-07-14 09:06:02,,9,Morning
4513,City,,No Cars Available,2016-07-14 09:06:46,,9,Morning
4502,City,,No Cars Available,2016-07-14 09:07:30,,9,Morning
4528,City,,No Cars Available,2016-07-14 09:27:58,,9,Morning
4526,City,,No Cars Available,2016-07-14 09:28:49,,9,Morning
4522,Airport,,No Cars Available,2016-07-14 09:28:53,,9,Morning
4537,City,,No Cars Available,2016-07-14 09:36:28,,9,Morning
4541,City,,No Cars Available,2016-07-14 09:37:21,,9,Morning
4550,City,,No Cars Available,2016-07-14 09:38:24,,9,Morning
4554,City,,No Cars Available,2016-07-14 09:42:36,,9,Morning
4551,City,,No Cars Available,2016-07-14 09:42:54,,9,Morning
4553,Airport,,No Cars Available,2016-07-14 09:43:53,,9,Morning
4565,City,,No Cars Available,2016-07-14 09:45:20,,9,Morning
4549,Airport,,No Cars Available,2016-07-14 09:46:03,,9,Morning
4548,City,,No Cars Available,2016-07-14 09:46:09,,9,Morning
4555,City,,No Cars Available,2016-07-14 09:46:31,,9,Morning
4559,City,,No Cars Available,2016-07-14 09:49:25,,9,Morning
4564,City,,No Cars Available,2016-07-14 09:52:52,,9,Morning
4587,City,,No Cars Available,2016-07-14 09:59:45,,9,Morning
4584,City,,No Cars Available,2016-07-14 10:00:10,,10,Morning
4585,City,,No Cars Available,2016-07-14 10:00:11,,10,Morning
4583,City,,No Cars Available,2016-07-14 10:01:39,,10,Morning
4582,City,,No Cars Available,2016-07-14 10:03:34,,10,Morning
4589,City,,No Cars Available,2016-07-14 10:06:29,,10,Morning
4596,City,,No Cars Available,2016-07-14 10:07:11,,10,Morning
4595,City,,No Cars Available,2016-07-14 10:07:56,,10,Morning
4591,City,,No Cars Available,2016-07-14 10:08:31,,10,Morning
4597,City,,No Cars Available,2016-07-14 10:08:43,,10,Morning
4598,City,,No Cars Available,2016-07-14 10:12:33,,10,Morning
4590,City,,No Cars Available,2016-07-14 10:13:11,,10,Morning
4606,Airport,,No Cars Available,2016-07-14 10:19:58,,10,Morning
4608,Airport,,No Cars Available,2016-07-14 10:23:43,,10,Morning
4604,City,,No Cars Available,2016-07-14 10:25:40,,10,Morning
4613,City,,No Cars Available,2016-07-14 10:43:18,,10,Morning
4616,City,,No Cars Available,2016-07-14 10:55:38,,10,Morning
4622,Airport,,No Cars Available,2016-07-14 11:00:28,,11,Morning
4617,City,,No Cars Available,2016-07-14 11:02:20,,11,Morning
4619,Airport,,No Cars Available,2016-07-14 11:04:37,,11,Morning
4629,City,,No Cars Available,2016-07-14 11:11:21,,11,Morning
4633,City,,No Cars Available,2016-07-14 11:21:02,,11,Morning
4634,City,,No Cars Available,2016-07-14 11:30:31,,11,Morning
4636,City,,No Cars Available,2016-07-14 11:32:34,,11,Morning
4640,Airport,,No Cars Available,2016-07-14 11:39:12,,11,Morning
4647,City,,No Cars Available,2016-07-14 11:50:35,,11,Morning
4650,Airport,,No Cars Available,2016-07-14 11:58:16,,11,Morning
4662,Airport,,No Cars Available,2016-07-14 12:13:01,,12,Afternoon
4660,City,,No Cars Available,2016-07-14 12:13:24,,12,Afternoon
4666,Airport,,No Cars Available,2016-07-14 12:26:36,,12,Afternoon
4670,Airport,,No Cars Available,2016-07-14 12:36:33,,12,Afternoon
4675,City,,No Cars Available,2016-07-14 12:39:26,,12,Afternoon
4676,Airport,,No Cars Available,2016-07-14 12:44:22,,12,Afternoon
4682,Airport,,No Cars Available,2016-07-14 12:49:15,,12,Afternoon
4678,City,,No Cars Available,2016-07-14 12:49:20,,12,Afternoon
4688,Airport,,No Cars Available,2016-07-14 13:03:07,,13,Afternoon
4692,City,,No Cars Available,2016-07-14 13:04:58,,13,Afternoon
4689,City,,No Cars Available,2016-07-14 13:09:42,,13,Afternoon
4697,City,,No Cars Available,2016-07-14 13:12:54,,13,Afternoon
4705,Airport,,No Cars Available,2016-07-14 13:13:02,,13,Afternoon
4707,City,,No Cars Available,2016-07-14 13:13:28,,13,Afternoon
4704,City,,No Cars Available,2016-07-14 13:16:08,,13,Afternoon
4708,City,,No Cars Available,2016-07-14 13:18:20,,13,Afternoon
4703,Airport,,No Cars Available,2016-07-14 13:18:56,,13,Afternoon
4725,Airport,,No Cars Available,2016-07-14 13:56:39,,13,Afternoon
4734,Airport,,No Cars Available,2016-07-14 14:37:02,,14,Afternoon
4742,Airport,,No Cars Available,2016-07-14 15:00:36,,15,Afternoon
4744,Airport,,No Cars Available,2016-07-14 15:03:28,,15,Afternoon
4746,City,,No Cars Available,2016-07-14 15:10:29,,15,Afternoon
4749,Airport,,No Cars Available,2016-07-14 15:11:40,,15,Afternoon
4764,City,,No Cars Available,2016-07-14 15:30:46,,15,Afternoon
4763,City,,No Cars Available,2016-07-14 15:33:56,,15,Afternoon
4772,City,,No Cars Available,2016-07-14 15:55:09,,15,Afternoon
4778,City,,No Cars Available,2016-07-14 16:21:48,,16,Afternoon
4781,Airport,,No Cars Available,2016-07-14 16:29:23,,16,Afternoon
4782,Airport,,No Cars Available,2016-07-14 16:33:22,,16,Afternoon
4785,City,,No Cars Available,2016-07-14 16:42:53,,16,Afternoon
4789,City,,No Cars Available,2016-07-14 16:44:59,,16,Afternoon
4793,City,,No Cars Available,2016-07-14 16:47:30,,16,Afternoon
4794,City,,No Cars Available,2016-07-14 16:55:09,,16,Afternoon
4804,City,,No Cars Available,2016-07-14 17:02:52,,17,Evening
4806,City,,No Cars Available,2016-07-14 17:06:55,,17,Evening
4808,Airport,,No Cars Available,2016-07-14 17:14:22,,17,Evening
4809,Airport,,No Cars Available,2016-07-14 17:14:31,,17,Evening
4816,Airport,,No Cars Available,2016-07-14 17:14:49,,17,Evening
4807,Airport,,No Cars Available,2016-07-14 17:15:22,,17,Evening
4817,Airport,,No Cars Available,2016-07-14 17:17:26,,17,Evening
4819,Airport,,No Cars Available,2016-07-14 17:18:14,,17,Evening
4811,Airport,,No Cars Available,2016-07-14 17:18:21,,17,Evening
4818,Airport,,No Cars Available,2016-07-14 17:20:56,,17,Evening
4836,Airport,,No Cars Available,2016-07-14 17:21:14,,17,Evening
4821,Airport,,No Cars Available,2016-07-14 17:21:48,,17,Evening
4826,Airport,,No Cars Available,2016-07-14 17:24:44,,17,Evening
4824,Airport,,No Cars Available,2016-07-14 17:24:53,,17,Evening
4820,Airport,,No Cars Available,2016-07-14 17:25:02,,17,Evening
4827,Airport,,No Cars Available,2016-07-14 17:25:30,,17,Evening
4832,Airport,,No Cars Available,2016-07-14 17:26:50,,17,Evening
4838,Airport,,No Cars Available,2016-07-14 17:27:16,,17,Evening
4840,Airport,,No Cars Available,2016-07-14 17:27:31,,17,Evening
4835,Airport,,No Cars Available,2016-07-14 17:27:45,,17,Evening
4841,Airport,,No Cars Available,2016-07-14 17:27:46,,17,Evening
4843,Airport,,No Cars Available,2016-07-14 17:28:37,,17,Evening
4839,Airport,,No Cars Available,2016-07-14 17:28:58,,17,Evening
4844,Airport,,No Cars Available,2016-07-14 17:30:35,,17,Evening
4833,Airport,,No Cars Available,2016-07-14 17:30:47,,17,Evening
4837,Airport,,No Cars Available,2016-07-14 17:30:51,,17,Evening
4853,Airport,,No Cars Available,2016-07-14 17:33:46,,17,Evening
4852,City,,No Cars Available,2016-07-14 17:34:06,,17,Evening
4856,Airport,,No Cars Available,2016-07-14 17:34:34,,17,Evening
4855,Airport,,No Cars Available,2016-07-14 17:34:36,,17,Evening
4861,Airport,,No Cars Available,2016-07-14 17:34:46,,17,Evening
4846,Airport,,No Cars Available,2016-07-14 17:35:02,,17,Evening
4864,Airport,,No Cars Available,2016-07-14 17:35:59,,17,Evening
4842,Airport,,No Cars Available,2016-07-14 17:36:08,,17,Evening
4851,Airport,,No Cars Available,2016-07-14 17:36:45,,17,Evening
4845,Airport,,No Cars Available,2016-07-14 17:37:44,,17,Evening
4860,Airport,,No Cars Available,2016-07-14 17:38:56,,17,Evening
4871,Airport,,No Cars Available,2016-07-14 17:43:04,,17,Evening
4870,Airport,,No Cars Available,2016-07-14 17:43:44,,17,Evening
4873,Airport,,No Cars Available,2016-07-14 17:44:27,,17,Evening
4868,Airport,,No Cars Available,2016-07-14 17:44:39,,17,Evening
4874,Airport,,No Cars Available,2016-07-14 17:47:02,,17,Evening
4867,Airport,,No Cars Available,2016-07-14 17:47:04,,17,Evening
4878,Airport,,No Cars Available,2016-07-14 17:48:48,,17,Evening
4872,Airport,,No Cars Available,2016-07-14 17:50:53,,17,Evening
4877,Airport,,No Cars Available,2016-07-14 17:51:28,,17,Evening
4888,Airport,,No Cars Available,2016-07-14 17:52:06,,17,Evening
4882,Airport,,No Cars Available,2016-07-14 17:53:51,,17,Evening
4891,Airport,,No Cars Available,2016-07-14 17:55:37,,17,Evening
4881,Airport,,No Cars Available,2016-07-14 17:56:02,,17,Evening
4883,Airport,,No Cars Available,2016-07-14 17:56:19,,17,Evening
4887,Airport,,No Cars Available,2016-07-14 17:58:23,,17,Evening
4896,Airport,,No Cars Available,2016-07-14 17:58:25,,17,Evening
4893,Airport,,No Cars Available,2016-07-14 18:00:30,,18,Evening
4897,Airport,,No Cars Available,2016-07-14 18:01:06,,18,Evening
4910,Airport,,No Cars Available,2016-07-14 18:02:21,,18,Evening
4900,Airport,,No Cars Available,2016-07-14 18:04:03,,18,Evening
4894,Airport,,No Cars Available,2016-07-14 18:04:57,,18,Evening
4895,Airport,,No Cars Available,2016-07-14 18:06:45,,18,Evening
4914,Airport,,No Cars Available,2016-07-14 18:10:00,,18,Evening
4907,Airport,,No Cars Available,2016-07-14 18:10:12,,18,Evening
4903,Airport,,No Cars Available,2016-07-14 18:10:29,,18,Evening
4913,Airport,,No Cars Available,2016-07-14 18:10:46,,18,Evening
4912,Airport,,No Cars Available,2016-07-14 18:11:14,,18,Evening
4917,Airport,,No Cars Available,2016-07-14 18:13:32,,18,Evening
4918,Airport,,No Cars Available,2016-07-14 18:14:47,,18,Evening
4923,Airport,,No Cars Available,2016-07-14 18:15:14,,18,Evening
4916,Airport,,No Cars Available,2016-07-14 18:15:19,,18,Evening
4924,Airport,,No Cars Available,2016-07-14 18:15:44,,18,Evening
4920,Airport,,No Cars Available,2016-07-14 18:15:49,,18,Evening
4922,Airport,,No Cars Available,2016-07-14 18:16:24,,18,Evening
4927,Airport,,No Cars Available,2016-07-14 18:16:43,,18,Evening
4925,Airport,,No Cars Available,2016-07-14 18:17:23,,18,Evening
4934,Airport,,No Cars Available,2016-07-14 18:17:40,,18,Evening
4930,Airport,,No Cars Available,2016-07-14 18:22:17,,18,Evening
4935,Airport,,No Cars Available,2016-07-14 18:22:19,,18,Evening
4946,Airport,,No Cars Available,2016-07-14 18:25:40,,18,Evening
4942,Airport,,No Cars Available,2016-07-14 18:26:09,,18,Evening
4939,Airport,,No Cars Available,2016-07-14 18:28:38,,18,Evening
4945,Airport,,No Cars Available,2016-07-14 18:29:35,,18,Evening
4952,Airport,,No Cars Available,2016-07-14 18:29:44,,18,Evening
4956,Airport,,No Cars Available,2016-07-14 18:30:19,,18,Evening
4947,Airport,,No Cars Available,2016-07-14 18:30:56,,18,Evening
4955,Airport,,No Cars Available,2016-07-14 18:31:07,,18,Evening
4959,Airport,,No Cars Available,2016-07-14 18:32:30,,18,Evening
4962,Airport,,No Cars Available,2016-07-14 18:33:44,,18,Evening
4961,Airport,,No Cars Available,2016-07-14 18:34:46,,18,Evening
4957,Airport,,No Cars Available,2016-07-14 18:34:48,,18,Evening
4960,Airport,,No Cars Available,2016-07-14 18:36:00,,18,Evening
4953,Airport,,No Cars Available,2016-07-14 18:36:15,,18,Evening
4951,Airport,,No Cars Available,2016-07-14 18:36:25,,18,Evening
4967,Airport,,No Cars Available,2016-07-14 18:36:36,,18,Evening
4954,Airport,,No Cars Available,2016-07-14 18:37:26,,18,Evening
4965,Airport,,No Cars Available,2016-07-14 18:38:01,,18,Evening
4972,Airport,,No Cars Available,2016-07-14 18:44:15,,18,Evening
4983,City,,No Cars Available,2016-07-14 18:44:16,,18,Evening
4989,Airport,,No Cars Available,2016-07-14 18:45:12,,18,Evening
4973,Airport,,No Cars Available,2016-07-14 18:45:17,,18,Evening
4980,Airport,,No Cars Available,2016-07-14 18:47:22,,18,Evening
4982,Airport,,No Cars Available,2016-07-14 18:47:23,,18,Evening
4970,Airport,,No Cars Available,2016-07-14 18:47:37,,18,Evening
4984,Airport,,No Cars Available,2016-07-14 18:48:28,,18,Evening
4990,Airport,,No Cars Available,2016-07-14 18:48:36,,18,Evening
4985,Airport,,No Cars Available,2016-07-14 18:48:45,,18,Evening
4992,Airport,,No Cars Available,2016-07-14 18:48:59,,18,Evening
4991,Airport,,No Cars Available,2016-07-14 18:49:48,,18,Evening
4979,Airport,,No Cars Available,2016-07-14 18:49:50,,18,Evening
4994,Airport,,No Cars Available,2016-07-14 18:52:21,,18,Evening
4993,Airport,,No Cars Available,2016-07-14 18:53:04,,18,Evening
4988,Airport,,No Cars Available,2016-07-14 18:53:59,,18,Evening
4995,Airport,,No Cars Available,2016-07-14 18:55:12,,18,Evening
5000,Airport,,No Cars Available,2016-07-14 18:56:45,,18,Evening
5002,Airport,,No Cars Available,2016-07-14 18:56:55,,18,Evening
5004,Airport,,No Cars Available,2016-07-14 18:57:20,,18,Evening
5006,Airport,,No Cars Available,2016-07-14 18:57:54,,18,Evening
5007,Airport,,No Cars Available,2016-07-14 18:58:17,,18,Evening
5003,Airport,,No Cars Available,2016-07-14 18:58:31,,18,Evening
5009,Airport,,No Cars Available,2016-07-14 19:00:24,,19,Evening
4999,Airport,,No Cars Available,2016-07-14 19:01:06,,19,Evening
5008,Airport,,No Cars Available,2016-07-14 19:02:20,,19,Evening
5011,Airport,,No Cars Available,2016-07-14 19:02:20,,19,Evening
5014,City,,No Cars Available,2016-07-14 19:02:30,,19,Evening
5015,Airport,,No Cars Available,2016-07-14 19:04:05,,19,Evening
5005,Airport,,No Cars Available,2016-07-14 19:04:18,,19,Evening
5010,Airport,,No Cars Available,2016-07-14 19:05:28,,19,Evening
5026,Airport,,No Cars Available,2016-07-14 19:05:47,,19,Evening
5022,Airport,,No Cars Available,2016-07-14 19:06:09,,19,Evening
5016,Airport,,No Cars Available,2016-07-14 19:06:13,,19,Evening
5021,Airport,,No Cars Available,2016-07-14 19:06:43,,19,Evening
5020,Airport,,No Cars Available,2016-07-14 19:08:13,,19,Evening
5018,Airport,,No Cars Available,2016-07-14 19:09:22,,19,Evening
5037,Airport,,No Cars Available,2016-07-14 19:10:01,,19,Evening
5027,Airport,,No Cars Available,2016-07-14 19:10:41,,19,Evening
5030,Airport,,No Cars Available,2016-07-14 19:11:50,,19,Evening
5034,Airport,,No Cars Available,2016-07-14 19:12:03,,19,Evening
5028,Airport,,No Cars Available,2016-07-14 19:13:31,,19,Evening
5036,Airport,,No Cars Available,2016-07-14 19:17:42,,19,Evening
5048,Airport,,No Cars Available,2016-07-14 19:18:29,,19,Evening
5035,Airport,,No Cars Available,2016-07-14 19:18:43,,19,Evening
5040,Airport,,No Cars Available,2016-07-14 19:20:18,,19,Evening
5043,Airport,,No Cars Available,2016-07-14 19:20:59,,19,Evening
5059,Airport,,No Cars Available,2016-07-14 19:21:15,,19,Evening
5047,Airport,,No Cars Available,2016-07-14 19:22:15,,19,Evening
5045,Airport,,No Cars Available,2016-07-14 19:22:50,,19,Evening
5055,Airport,,No Cars Available,2016-07-14 19:24:18,,19,Evening
5044,Airport,,No Cars Available,2016-07-14 19:24:24,,19,Evening
5062,Airport,,No Cars Available,2016-07-14 19:24:34,,19,Evening
5057,Airport,,No Cars Available,2016-07-14 19:24:50,,19,Evening
5049,Airport,,No Cars Available,2016-07-14 19:25:41,,19,Evening
5054,Airport,,No Cars Available,2016-07-14 19:26:40,,19,Evening
5052,Airport,,No Cars Available,2016-07-14 19:26:41,,19,Evening
5046,Airport,,No Cars Available,2016-07-14 19:27:26,,19,Evening
5058,Airport,,No Cars Available,2016-07-14 19:27:35,,19,Evening
5053,Airport,,No Cars Available,2016-07-14 19:28:12,,19,Evening
5063,Airport,,No Cars Available,2016-07-14 19:29:37,,19,Evening
5068,Airport,,No Cars Available,2016-07-14 19:30:46,,19,Evening
5065,Airport,,No Cars Available,2016-07-14 19:31:43,,19,Evening
5069,Airport,,No Cars Available,2016-07-14 19:33:02,,19,Evening
5067,Airport,,No Cars Available,2016-07-14 19:34:56,,19,Evening
5074,Airport,,No Cars Available,2016-07-14 19:36:02,,19,Evening
5073,Airport,,No Cars Available,2016-07-14 19:36:34,,19,Evening
5072,Airport,,No Cars Available,2016-07-14 19:38:32,,19,Evening
5078,Airport,,No Cars Available,2016-07-14 19:39:27,,19,Evening
5083,Airport,,No Cars Available,2016-07-14 19:41:27,,19,Evening
5080,Airport,,No Cars Available,2016-07-14 19:44:00,,19,Evening
5085,Airport,,No Cars Available,2016-07-14 19:44:45,,19,Evening
5077,Airport,,No Cars Available,2016-07-14 19:45:37,,19,Evening
5084,Airport,,No Cars Available,2016-07-14 19:46:14,,19,Evening
5090,Airport,,No Cars Available,2016-07-14 19:47:18,,19,Evening
5092,Airport,,No Cars Available,2016-07-14 19:47:30,,19,Evening
5082,Airport,,No Cars Available,2016-07-14 19:49:25,,19,Evening
5091,Airport,,No Cars Available,2016-07-14 19:49:28,,19,Evening
5087,Airport,,No Cars Available,2016-07-14 19:50:05,,19,Evening
5093,Airport,,No Cars Available,2016-07-14 19:52:10,,19,Evening
5081,Airport,,No Cars Available,2016-07-14 19:52:43,,19,Evening
5102,Airport,,No Cars Available,2016-07-14 19:53:40,,19,Evening
5114,Airport,,No Cars Available,2016-07-14 19:54:10,,19,Evening
5094,Airport,,No Cars Available,2016-07-14 19:54:29,,19,Evening
5103,Airport,,No Cars Available,2016-07-14 19:56:17,,19,Evening
5101,City,,No Cars Available,2016-07-14 19:56:21,,19,Evening
5107,City,,No Cars Available,2016-07-14 19:57:06,,19,Evening
5119,Airport,,No Cars Available,2016-07-14 19:57:52,,19,Evening
5104,Airport,,No Cars Available,2016-07-14 19:58:32,,19,Evening
5109,Airport,,No Cars Available,2016-07-14 19:59:18,,19,Evening
5112,Airport,,No Cars Available,2016-07-14 19:59:48,,19,Evening
5117,Airport,,No Cars Available,2016-07-14 19:59:48,,19,Evening
5099,Airport,,No Cars Available,2016-07-14 19:59:58,,19,Evening
5118,City,,No Cars Available,2016-07-14 20:00:48,,20,Evening
5106,Airport,,No Cars Available,2016-07-14 20:00:55,,20,Evening
5110,Airport,,No Cars Available,2016-07-14 20:02:23,,20,Evening
5111,Airport,,No Cars Available,2016-07-14 20:03:50,,20,Evening
5120,Airport,,No Cars Available,2016-07-14 20:04:55,,20,Evening
5121,Airport,,No Cars Available,2016-07-14 20:06:35,,20,Evening
5123,Airport,,No Cars Available,2016-07-14 20:06:40,,20,Evening
5124,Airport,,No Cars Available,2016-07-14 20:07:58,,20,Evening
5127,Airport,,No Cars Available,2016-07-14 20:08:34,,20,Evening
5126,Airport,,No Cars Available,2016-07-14 20:09:06,,20,Evening
5125,Airport,,No Cars Available,2016-07-14 20:09:13,,20,Evening
5113,City,,No Cars Available,2016-07-14 20:09:49,,20,Evening
5130,Airport,,No Cars Available,2016-07-14 20:10:11,,20,Evening
5129,Airport,,No Cars Available,2016-07-14 20:10:31,,20,Evening
5138,Airport,,No Cars Available,2016-07-14 20:12:41,,20,Evening
5128,Airport,,No Cars Available,2016-07-14 20:12:46,,20,Evening
5131,City,,No Cars Available,2016-07-14 20:13:12,,20,Evening
5134,Airport,,No Cars Available,2016-07-14 20:13:32,,20,Evening
5137,Airport,,No Cars Available,2016-07-14 20:13:35,,20,Evening
5143,Airport,,No Cars Available,2016-07-14 20:14:35,,20,Evening
5140,Airport,,No Cars Available,2016-07-14 20:14:50,,20,Evening
5139,Airport,,No Cars Available,2016-07-14 20:15:50,,20,Evening
5135,Airport,,No Cars Available,2016-07-14 20:16:25,,20,Evening
5146,Airport,,No Cars Available,2016-07-14 20:16:45,,20,Evening
5148,Airport,,No Cars Available,2016-07-14 20:18:17,,20,Evening
5151,Airport,,No Cars Available,2016-07-14 20:19:48,,20,Evening
5136,Airport,,No Cars Available,2016-07-14 20:20:39,,20,Evening
5147,Airport,,No Cars Available,2016-07-14 20:21:30,,20,Evening
5159,Airport,,No Cars Available,2016-07-14 20:22:44,,20,Evening
5152,Airport,,No Cars Available,2016-07-14 20:23:19,,20,Evening
5162,Airport,,No Cars Available,2016-07-14 20:24:20,,20,Evening
5161,Airport,,No Cars Available,2016-07-14 20:24:33,,20,Evening
5150,Airport,,No Cars Available,2016-07-14 20:26:03,,20,Evening
5156,Airport,,No Cars Available,2016-07-14 20:26:14,,20,Evening
5155,Airport,,No Cars Available,2016-07-14 20:26:22,,20,Evening
5158,Airport,,No Cars Available,2016-07-14 20:27:10,,20,Evening
5170,Airport,,No Cars Available,2016-07-14 20:29:01,,20,Evening
5165,Airport,,No Cars Available,2016-07-14 20:30:55,,20,Evening
5169,Airport,,No Cars Available,2016-07-14 20:31:29,,20,Evening
5157,Airport,,No Cars Available,2016-07-14 20:31:56,,20,Evening
5177,Airport,,No Cars Available,2016-07-14 20:33:07,,20,Evening
5167,Airport,,No Cars Available,2016-07-14 20:33:29,,20,Evening
5173,Airport,,No Cars Available,2016-07-14 20:33:48,,20,Evening
5168,Airport,,No Cars Available,2016-07-14 20:33:53,,20,Evening
5166,Airport,,No Cars Available,2016-07-14 20:34:28,,20,Evening
5183,Airport,,No Cars Available,2016-07-14 20:34:55,,20,Evening
5178,Airport,,No Cars Available,2016-07-14 20:35:30,,20,Evening
5180,Airport,,No Cars Available,2016-07-14 20:36:38,,20,Evening
5179,Airport,,No Cars Available,2016-07-14 20:37:22,,20,Evening
5172,Airport,,No Cars Available,2016-07-14 20:37:49,,20,Evening
5182,Airport,,No Cars Available,2016-07-14 20:38:19,,20,Evening
5181,Airport,,No Cars Available,2016-07-14 20:39:20,,20,Evening
5187,Airport,,No Cars Available,2016-07-14 20:42:36,,20,Evening
5189,Airport,,No Cars Available,2016-07-14 20:44:16,,20,Evening
5186,Airport,,No Cars Available,2016-07-14 20:45:34,,20,Evening
5191,City,,No Cars Available,2016-07-14 20:46:54,,20,Evening
5188,Airport,,No Cars Available,2016-07-14 20:48:19,,20,Evening
5196,Airport,,No Cars Available,2016-07-14 20:48:23,,20,Evening
5190,Airport,,No Cars Available,2016-07-14 20:49:42,,20,Evening
5201,Airport,,No Cars Available,2016-07-14 20:50:20,,20,Evening
5197,Airport,,No Cars Available,2016-07-14 20:50:35,,20,Evening
5195,Airport,,No Cars Available,2016-07-14 20:50:45,,20,Evening
5192,Airport,,No Cars Available,2016-07-14 20:52:06,,20,Evening
5211,Airport,,No Cars Available,2016-07-14 20:52:29,,20,Evening
5204,City,,No Cars Available,2016-07-14 20:53:20,,20,Evening
5203,Airport,,No Cars Available,2016-07-14 20:54:01,,20,Evening
5206,Airport,,No Cars Available,2016-07-14 20:54:14,,20,Evening
5212,Airport,,No Cars Available,2016-07-14 20:55:44,,20,Evening
5218,Airport,,No Cars Available,2016-07-14 20:56:01,,20,Evening
5205,Airport,,No Cars Available,2016-07-14 20:56:53,,20,Evening
5215,Airport,,No Cars Available,2016-07-14 20:58:21,,20,Evening
5213,Airport,,No Cars Available,2016-07-14 21:01:14,,21,Night
5229,Airport,,No Cars Available,2016-07-14 21:02:42,,21,Night
5223,Airport,,No Cars Available,2016-07-14 21:03:46,,21,Night
5220,Airport,,No Cars Available,2016-07-14 21:04:06,,21,Night
5222,Airport,,No Cars Available,2016-07-14 21:05:08,,21,Night
5226,Airport,,No Cars Available,2016-07-14 21:05:37,,21,Night
5238,Airport,,No Cars Available,2016-07-14 21:06:15,,21,Night
5236,Airport,,No Cars Available,2016-07-14 21:06:40,,21,Night
5231,Airport,,No Cars Available,2016-07-14 21:08:03,,21,Night
5230,Airport,,No Cars Available,2016-07-14 21:09:10,,21,Night
5237,Airport,,No Cars Available,2016-07-14 21:09:26,,21,Night
5232,Airport,,No Cars Available,2016-07-14 21:10:04,,21,Night
5240,Airport,,No Cars Available,2016-07-14 21:11:16,,21,Night
5233,City,,No Cars Available,2016-07-14 21:11:18,,21,Night
5239,Airport,,No Cars Available,2016-07-14 21:12:36,,21,Night
